library	sample	base	mean	median	lower_quartile	upper_quartile	10th_percentile	90th_percentile
lib4	272_trimmed_filt_merged.1	110-114	33.649360479697975	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.1	115-119	33.34012514202616	37.0	37.0	37.0	22.2	37.0
lib4	272_trimmed_filt_merged.1	120-124	33.132294173614675	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.1	125-129	32.939905527860375	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.1	130-134	32.79598677472038	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.1	135-139	32.51200121813924	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.1	140-141	31.790236644339473	37.0	25.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	1	36.80589351170693	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	2	36.37905247790989	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	3	36.35060943000507	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	4	36.41303518070772	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	5	36.46257889071684	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	6	36.48276468343015	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	7	36.487251746658266	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	8	36.46787261297787	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	9	36.45898898973021	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	10-14	36.412068513432935	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	15-19	36.24240386538131	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	20-24	36.067863875557634	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	25-29	35.88210181603212	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	30-34	35.72028099548655	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	35-39	35.57657798016625	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	40-44	35.40782955853947	37.0	37.0	37.0	37.0	37.0
lib4	272_trimmed_filt_merged.2	45-49	35.16913302032157	37.0	37.0	37.0	32.2	37.0
lib4	272_trimmed_filt_merged.2	50-54	35.062193346100244	37.0	37.0	37.0	29.8	37.0
lib4	272_trimmed_filt_merged.2	55-59	34.89514375600728	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	60-64	34.73727629086373	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	65-69	34.53914310970945	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	70-74	34.36503026124997	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	75-79	34.158461490291735	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	80-84	33.99266711624725	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	85-89	33.84196222035131	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	90-94	33.67771029146934	37.0	37.0	37.0	25.0	37.0
lib4	272_trimmed_filt_merged.2	95-99	33.49085599562073	37.0	37.0	37.0	19.4	37.0
lib4	272_trimmed_filt_merged.2	100-104	33.27194852417654	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	105-109	33.12761722316874	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	110-114	32.84712029689871	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	115-119	32.39226128774814	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	120-124	32.100546540863355	37.0	37.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	125-129	31.860309475847277	37.0	27.4	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	130-134	31.710906225777876	37.0	25.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	135-139	31.436279262833335	37.0	25.0	37.0	11.0	37.0
lib4	272_trimmed_filt_merged.2	140-141	30.70048617433736	37.0	25.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.1	1	36.43615548197494	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	2	36.52556359677574	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	3	36.27063024238356	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	4	36.296490656077076	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	5	36.25112189123482	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	6	36.225997371404716	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	7	36.27513991911147	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	8	36.285935210203014	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	9	36.24080730591547	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	10-14	36.269187651242945	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	15-19	36.18237180521319	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	20-24	36.07894533764665	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	25-29	35.94597398355447	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	30-34	35.86585697737841	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	35-39	35.7363918666566	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	40-44	35.59767329541894	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	45-49	35.461005833196936	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.1	50-54	35.31139528014553	37.0	37.0	37.0	34.6	37.0
lib4	290_trimmed_filt_merged.1	55-59	35.12204545495915	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	60-64	34.979913206573855	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	65-69	34.79125379485207	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	70-74	34.62669887687705	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	75-79	34.46822544016406	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	80-84	34.24678651504589	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	85-89	34.08483052786768	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	90-94	33.94362371732699	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	95-99	33.72438649475337	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	100-104	33.48297164915345	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	105-109	33.500134617454655	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.1	110-114	33.23080386058548	37.0	37.0	37.0	13.8	37.0
lib4	290_trimmed_filt_merged.1	115-119	32.98048181022543	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.1	120-124	32.789972518842184	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.1	125-129	32.61946724479435	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.1	130-134	32.46345894653624	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.1	135-139	32.20546135618541	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.1	140-141	31.558214274880942	37.0	25.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	1	36.81337469892431	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	2	36.44091132157423	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	3	36.33325827358826	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	4	36.41995205351955	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	5	36.47181570501069	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	6	36.4979626694344	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	7	36.478547616495845	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	8	36.46571578454544	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	9	36.46726473790198	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	10-14	36.40585547238565	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	15-19	36.233507843480126	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	20-24	36.04935172269239	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	25-29	35.827153635327264	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	30-34	35.63877995657348	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	35-39	35.47769584964695	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	40-44	35.27207322804441	37.0	37.0	37.0	37.0	37.0
lib4	290_trimmed_filt_merged.2	45-49	35.02264620750764	37.0	37.0	37.0	27.4	37.0
lib4	290_trimmed_filt_merged.2	50-54	34.84279686259248	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.2	55-59	34.615926384934866	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.2	60-64	34.43321874431579	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.2	65-69	34.18306691832447	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.2	70-74	33.95352453278012	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.2	75-79	33.70224152332328	37.0	37.0	37.0	25.0	37.0
lib4	290_trimmed_filt_merged.2	80-84	33.470396541962316	37.0	37.0	37.0	13.8	37.0
lib4	290_trimmed_filt_merged.2	85-89	33.27954437044794	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	90-94	33.11282568959336	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	95-99	32.87794776447296	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	100-104	32.591500557516646	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	105-109	32.4387873773189	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	110-114	32.127716427180665	37.0	37.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	115-119	31.75438357931885	37.0	27.4	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	120-124	31.492083013949724	37.0	25.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	125-129	31.26961373406947	37.0	25.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	130-134	31.124731394348856	37.0	25.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	135-139	30.859176256869212	37.0	25.0	37.0	11.0	37.0
lib4	290_trimmed_filt_merged.2	140-141	30.072277814332793	37.0	25.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.1	1	36.50887801188894	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	2	36.592462724261495	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	3	36.356848835392455	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	4	36.357513159336385	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	5	36.31630074267484	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	6	36.29418007097487	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	7	36.35079536735905	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	8	36.34920967590088	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	9	36.29566383624019	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	10-14	36.32745450968939	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	15-19	36.24181608002048	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	20-24	36.1388277234381	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	25-29	36.016863714292604	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	30-34	35.9370455478728	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	35-39	35.81479132411616	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	40-44	35.683467479942635	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	45-49	35.55744856581935	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	50-54	35.411178216771305	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.1	55-59	35.2442363735864	37.0	37.0	37.0	34.6	37.0
lib4	291_trimmed_filt_merged.1	60-64	35.10997278937546	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	65-69	34.92151076077883	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	70-74	34.768296659619956	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	75-79	34.60669315603876	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	80-84	34.393884200821006	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	85-89	34.23275350699817	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	90-94	34.08638374723187	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	95-99	33.86886355267539	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	100-104	33.615218972056496	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	105-109	33.613317632934795	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.1	110-114	33.34318169403367	37.0	37.0	37.0	22.2	37.0
lib4	291_trimmed_filt_merged.1	115-119	33.08744579644216	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.1	120-124	32.89018324185285	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.1	125-129	32.69196361886675	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.1	130-134	32.503368008485396	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.1	135-139	32.23326033390636	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.1	140-141	31.60352595834145	37.0	25.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	1	36.81337278723434	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	2	36.4979588943901	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	3	36.433736834209235	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	4	36.482057205845855	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	5	36.51824645074394	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	6	36.562339679329305	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	7	36.5095656777091	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	8	36.494945033771806	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	9	36.48477816128402	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	10-14	36.42832526777199	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	15-19	36.26743397308229	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	20-24	36.07435488261295	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	25-29	35.867402383318684	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	30-34	35.6839972142572	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	35-39	35.528127945783325	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	40-44	35.33658112429181	37.0	37.0	37.0	37.0	37.0
lib4	291_trimmed_filt_merged.2	45-49	35.113927260415124	37.0	37.0	37.0	32.2	37.0
lib4	291_trimmed_filt_merged.2	50-54	34.935976542221646	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.2	55-59	34.704509318641044	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.2	60-64	34.52077131532165	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.2	65-69	34.25700470862931	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.2	70-74	34.02473107797208	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.2	75-79	33.7624022677531	37.0	37.0	37.0	25.0	37.0
lib4	291_trimmed_filt_merged.2	80-84	33.52314018104031	37.0	37.0	37.0	16.6	37.0
lib4	291_trimmed_filt_merged.2	85-89	33.33033496019729	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	90-94	33.149598843043414	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	95-99	32.909338047401555	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	100-104	32.61936276983181	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	105-109	32.46239535173331	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	110-114	32.12417477526052	37.0	37.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	115-119	31.74141169557678	37.0	27.4	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	120-124	31.484201046815762	37.0	25.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	125-129	31.242477805283897	37.0	25.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	130-134	31.11533643853786	37.0	25.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	135-139	30.829765521472172	37.0	25.0	37.0	11.0	37.0
lib4	291_trimmed_filt_merged.2	140-141	30.170494407881364	37.0	25.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.1	1	36.42295756366497	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	2	36.50607389292223	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	3	36.24335529631944	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	4	36.23292958120553	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	5	36.19985171057598	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	6	36.182743213932305	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	7	36.24140832829198	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	8	36.257475514753025	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	9	36.19691221961019	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	10-14	36.23718033050621	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	15-19	36.15030102919667	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	20-24	36.04626755658649	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	25-29	35.92367361450193	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	30-34	35.85752675444978	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	35-39	35.73835074629885	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	40-44	35.616897533860126	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	45-49	35.49843770420428	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	50-54	35.36746045766591	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.1	55-59	35.217287058020716	37.0	37.0	37.0	27.4	37.0
lib4	292_trimmed_filt_merged.1	60-64	35.10027201683102	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	65-69	34.93594460958728	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	70-74	34.811433761569916	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	75-79	34.678710698727556	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	80-84	34.49211715834555	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	85-89	34.34942559888933	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	90-94	34.235181660240855	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	95-99	34.03747668330758	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	100-104	33.825540950676114	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	105-109	33.84490816663531	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	110-114	33.59579875941076	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	115-119	33.380525865708606	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.1	120-124	33.20761379177774	37.0	37.0	37.0	13.8	37.0
lib4	292_trimmed_filt_merged.1	125-129	33.031908033090915	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.1	130-134	32.85706709729916	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.1	135-139	32.58822380573595	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.1	140-141	31.872604017148696	37.0	25.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	1	36.796466518385174	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	2	36.361922817151594	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	3	36.33236798052699	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	4	36.38414029021985	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	5	36.43282984103926	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	6	36.47807453643789	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	7	36.44708559281737	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	8	36.43822154549422	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	9	36.43435021816228	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	10-14	36.38134844611437	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	15-19	36.212419328506655	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	20-24	36.036228363395054	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	25-29	35.83300843094668	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	30-34	35.65237410521701	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	35-39	35.50650428251019	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	40-44	35.31863721414514	37.0	37.0	37.0	37.0	37.0
lib4	292_trimmed_filt_merged.2	45-49	35.09212487093281	37.0	37.0	37.0	29.8	37.0
lib4	292_trimmed_filt_merged.2	50-54	34.94049051267501	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	55-59	34.74248796069739	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	60-64	34.573713899908874	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	65-69	34.35082948648737	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	70-74	34.15758726367853	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	75-79	33.93848196610755	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	80-84	33.74271251969977	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	85-89	33.573479806734866	37.0	37.0	37.0	25.0	37.0
lib4	292_trimmed_filt_merged.2	90-94	33.41469810664074	37.0	37.0	37.0	16.6	37.0
lib4	292_trimmed_filt_merged.2	95-99	33.19376146598755	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	100-104	32.93349329833392	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	105-109	32.797370148007005	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	110-114	32.48162722554738	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	115-119	32.15428489709811	37.0	37.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	120-124	31.901777185284566	37.0	32.2	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	125-129	31.668590861904995	37.0	25.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	130-134	31.496626265113566	37.0	25.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	135-139	31.226124140371656	37.0	25.0	37.0	11.0	37.0
lib4	292_trimmed_filt_merged.2	140-141	30.488297846078197	37.0	25.0	37.0	11.0	37.0
lib4	293_trimmed_filt_merged.1	1	36.33915173390196	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	2	36.42527648980071	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	3	36.18424698565882	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	4	36.1735187846718	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	5	36.11705678190579	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	6	36.1305129277736	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	7	36.18415339660117	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	8	36.182914528682595	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	9	36.124247975160145	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	10-14	36.15732268511449	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	15-19	36.06024172935423	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	20-24	35.9561162114444	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	25-29	35.828974506718936	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	30-34	35.76240228431129	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	35-39	35.638511965386854	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	40-44	35.521713581190525	37.0	37.0	37.0	37.0	37.0
lib4	293_trimmed_filt_merged.1	45-49	35.40437529509834	37.0	37.0	37.0	37.0	37.0
