id,born,site,died,id_short,sitename,lifespan,succ.years,strategy,leks,LMS,on.lek_Y1,on.lek_Y2,on.lek_Y3,on.lek_Y4,on.lek_Y5,on.lek_Y6,lekking_Y1,lekking_Y2,lekking_Y3,lekking_Y4,lekking_Y5,lekking_Y6,surv_Y1,surv_Y2,surv_Y3,surv_Y4,surv_Y5,surv_Y6,wing_Y1,wing_Y2,wing_Y3,wing_Y4,wing_Y5,wing_Y6,tarsus_Y1,tarsus_Y2,tarsus_Y3,tarsus_Y4,tarsus_Y5,tarsus_Y6,mass_Y1,mass_Y2,mass_Y3,mass_Y4,mass_Y5,mass_Y6,lyre_Y1,lyre_Y2,lyre_Y3,lyre_Y4,lyre_Y5,lyre_Y6,blue_Y1,blue_Y2,blue_Y3,blue_Y4,blue_Y5,blue_Y6,eyec_Y1,eyec_Y2,eyec_Y3,eyec_Y4,eyec_Y5,eyec_Y6,attend_Y1,attend_Y2,attend_Y3,attend_Y4,attend_Y5,attend_Y6,fight_Y1,fight_Y2,fight_Y3,fight_Y4,fight_Y5,fight_Y6,dist_Y1,dist_Y2,dist_Y3,dist_Y4,dist_Y5,dist_Y6,MS_Y1,MS_Y2,MS_Y3,MS_Y4,MS_Y5,MS_Y6,density_Y1,density_Y2,density_Y3,density_Y4,density_Y5,density_Y6,rbc_area_Y1_1,rbc_area_Y2_1,rbc_area_Y3_1,rbc_area_Y4_1,rbc_area_Y5_1,rbc_area_Y6_1,rbc_width_Y1_1,rbc_width_Y2_1,rbc_width_Y3_1,rbc_width_Y4_1,rbc_width_Y5_1,rbc_width_Y6_1,rbc_length_Y1_1,rbc_length_Y2_1,rbc_length_Y3_1,rbc_length_Y4_1,rbc_length_Y5_1,rbc_length_Y6_1,ig_Y1_1,ig_Y1_2,ig_Y1_3,ig_Y1_4,ig_Y2_1,ig_Y2_2,ig_Y2_3,ig_Y2_4,ig_Y2_5,ig_Y3_1,ig_Y3_2,ig_Y3_3,ig_Y4_1,ig_Y4_2,ig_Y4_3,ig_Y5_1,ig_Y5_2,ig_Y6_1,ig_Y6_2,caro_Y1_1,caro_Y2_1,caro_Y2_2,caro_Y2_3,caro_Y2_4,caro_Y3_1,caro_Y3_2,caro_Y3_3,caro_Y4_1,caro_Y4_2,caro_Y5_1,caro_Y5_2,caro_Y5_3,caro_Y6_1,caro_Y6_2,caro_Y6_3,smlh,froh1,spots_Y1_1.feather,spots_Y1_2.feather,spots_Y2_1.feather,spots_Y3_1.feather,spots_Y4_1.feather,spots_Y5_1.feather,spots_Y6_1.feather,spots_Y1_1.tip,spots_Y1_2.tip,spots_Y2_1.tip,spots_Y3_1.tip,spots_Y4_1.tip,spots_Y5_1.tip,spots_Y6_1.tip,hct_Y1_1,hct_Y1_2,hct_Y1_3,hct_Y1_4,hct_Y2_1,hct_Y2_2,hct_Y2_3,hct_Y2_4,hct_Y2_5,hct_Y3_1,hct_Y3_2,hct_Y4_1,hct_Y4_2,hct_Y4_3,hct_Y5_1,hct_Y5_2,hct_Y6_1,hct_Y6_2,microfage_Y1_1,microfage_Y1_2,microfage_Y1_3,microfage_Y1_4,microfage_Y2_1,microfage_Y2_2,microfage_Y2_3,microfage_Y2_4,microfage_Y2_5,microfage_Y3_1,microfage_Y3_2,microfage_Y3_3,microfage_Y4_1,microfage_Y4_2,microfage_Y4_3,microfage_Y5_1,microfage_Y5_2,microfage_Y6_1,microfage_Y6_2,leucoage_Y1_1,leucoage_Y1_2,leucoage_Y1_3,leucoage_Y2_1,leucoage_Y2_2,leucoage_Y2_3,leucoage_Y2_4,leucoage_Y2_5,leucoage_Y3_1,leucoage_Y3_2,leucoage_Y4_1,leucoage_Y4_2,leucoage_Y4_3,leucoage_Y5_1,leucoage_Y5_2,leucoage_Y6_1,leucoage_Y6_2,trypaage_Y1_1,trypaage_Y1_2,trypaage_Y1_3,trypaage_Y2_1,trypaage_Y2_2,trypaage_Y2_3,trypaage_Y2_4,trypaage_Y2_5,trypaage_Y3_1,trypaage_Y3_2,trypaage_Y4_1,trypaage_Y4_2,trypaage_Y4_3,trypaage_Y5_1,trypaage_Y5_2,trypaage_Y6_1,trypaage_Y6_2
D229753,2005,TEE,2008,D753,Teerisuo,3,2,LLS,3,6,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,0,NA,NA,NA,262,267,274,NA,NA,NA,NA,59.9,58,NA,NA,NA,1230,1320,1300,NA,NA,NA,200,238,231,NA,NA,NA,0.225,0.259,0.282,NA,NA,NA,1.89,3.99,6.2,NA,NA,NA,0.48,1,1,NA,NA,NA,0.36,0.36,0.28,NA,NA,NA,21.93,6,8.06,NA,NA,NA,0,4,2,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,60.8264,80.7118,70.8662,NA,NA,NA,6.9663,7.6314,7.739,NA,NA,NA,11.123,13.4729,11.665,NA,NA,NA,698138,NA,NA,NA,895271,NA,NA,NA,NA,797115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988443000881261,0.153195825955138,0,NA,0,0,NA,NA,NA,0,NA,10,15,NA,NA,NA,0.4978,NA,NA,NA,0.4912,NA,NA,NA,NA,0.5122,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229759,2005,SAA,2008,D759,Saarisuo,3,2,LLS,2,19,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,1,0,NA,NA,NA,258,NA,265,NA,NA,NA,59.9,NA,59.6,NA,NA,NA,1140,NA,1230,NA,NA,NA,188,NA,229,NA,NA,NA,0.203,NA,0.293,NA,NA,NA,3.6,NA,NA,NA,NA,NA,0,0.7,1,NA,NA,NA,NA,0.26,0.21,NA,NA,NA,NA,24.04,5,NA,NA,NA,0,1,18,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,67.1985,NA,61.1994,NA,NA,NA,6.9707,NA,6.5,NA,NA,NA,12.2804,NA,11.994,NA,NA,NA,719271,NA,NA,NA,NA,NA,NA,NA,NA,2244993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01905451366468,0.151992922616564,6,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0.544776119402985,NA,NA,NA,NA,NA,NA,NA,NA,0.5338,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229770,2005,NYR,2006,D770,Nyrölä,1,0,SLUS,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,258,NA,NA,NA,NA,NA,60.7,NA,NA,NA,NA,NA,1280,NA,NA,NA,NA,NA,174,NA,NA,NA,NA,NA,0.215,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,52.35,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,70.2418,NA,NA,NA,NA,NA,7.6701,NA,NA,NA,NA,NA,11.6661,NA,NA,NA,NA,NA,761994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989100386047222,0.166433566918212,7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229771,2004,NYR,2006,D771,Nyrölä,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1320,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,NA,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2488078,2707890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4375461658905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995644504826406,0.14878559726856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229772,2005,NYR,2008,D772,Nyrölä,3,0,LLUS,2,0,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,1,0,NA,NA,NA,264,268,274,NA,NA,NA,59,59.1,59.8,NA,NA,NA,1240,1180,1280,NA,NA,NA,186,221,218,NA,NA,NA,NA,0.211,0.243,NA,NA,NA,1.03,3.13,4.42,NA,NA,NA,0,0.88,0.84,NA,NA,NA,NA,0.38,0.08,NA,NA,NA,NA,20.22,20.02,NA,NA,NA,0,0,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,68.2014,66.2321,82.6676,NA,NA,NA,7.2042,7.0399,8.217,NA,NA,NA,12.0597,11.9848,12.816,NA,NA,NA,367553,NA,NA,NA,417395,340954,NA,NA,NA,469392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9863083369379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949335485757834,0.186454714441545,8,NA,1,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0.5384,NA,NA,NA,0.519,NA,NA,NA,NA,0.5038,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,40,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229775,2005,SAA,2007,D775,Saarisuo,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,264,NA,NA,NA,NA,57.1,58.2,NA,NA,NA,NA,1250,1180,NA,NA,NA,NA,188,221,NA,NA,NA,NA,0.268,0.234,NA,NA,NA,NA,2.93,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481972,430169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0948929838876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991976233649709,0.169881561555864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229776,2005,LEH,2008,D776,Lehtusuo,3,0,LLUS,1,0,0,1,1,NA,NA,NA,0,1,0,NA,NA,NA,1,1,0,NA,NA,NA,264,273,NA,NA,NA,NA,58.1,57.3,NA,NA,NA,NA,1200,1210,NA,NA,NA,NA,NA,232,NA,NA,NA,NA,0.243,0.27,NA,NA,NA,NA,2.19,4.05,NA,NA,NA,NA,0,0.79,0.05,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,0,0,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,65.5008,85.3561,NA,NA,NA,NA,7.0943,8.3269,NA,NA,NA,NA,11.7616,13.0582,NA,NA,NA,NA,1268966,NA,NA,NA,891622,607136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8671561316981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98306287468355,0.18545712422426,14,NA,16,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0.5604,NA,NA,NA,0.5373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,20.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229777,2005,SAA,2008,D777,Saarisuo,3,1,LLS,3,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,0,NA,NA,NA,265,271,270,NA,NA,NA,60.2,59.5,59.3,NA,NA,NA,1250,1300,1365,NA,NA,NA,185,222,NA,NA,NA,NA,0.208,0.249,0.263,NA,NA,NA,2.51,2.56,4.92,NA,NA,NA,0.75,0.77,0.96,NA,NA,NA,0,0.14,0.17,NA,NA,NA,39.92,22.02,16.03,NA,NA,NA,0,1,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,70.3357,82.2946,71.5958,NA,NA,NA,7.2178,8.3738,7.778,NA,NA,NA,12.4137,12.5193,11.726,NA,NA,NA,483505,NA,NA,NA,303916,NA,NA,NA,NA,574324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01340681145957,0.155919491625796,3,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0.5465,NA,NA,NA,0.49702380952381,NA,NA,NA,NA,0.4929,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,80,2,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229780,2005,SAA,2008,D780,Saarisuo,3,1,LLS,2,2,1,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,1,0,NA,NA,NA,259,268,272,NA,NA,NA,59.2,60.3,60.5,NA,NA,NA,1220,1220,1330,NA,NA,NA,181,227,226,NA,NA,NA,0.218,0.263,NA,NA,NA,NA,2.64,3.95,7.31,NA,NA,NA,0.01,0.88,0.84,NA,NA,NA,NA,0.28,0.19,NA,NA,NA,NA,15.03,21.4,NA,NA,NA,0,2,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,61.0972,74.4732,78.9734,NA,NA,NA,6.7924,7.7037,7.279,NA,NA,NA,11.4585,12.3149,13.821,NA,NA,NA,955966,NA,NA,NA,NA,NA,NA,NA,NA,718450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997396209357179,0.154267419469695,6,NA,1,1,NA,NA,NA,0,NA,0,1,NA,NA,NA,0.5298,NA,NA,NA,0.5138,NA,NA,NA,NA,0.5222,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229783,2004,NYR,2008,D783,Nyrölä,4,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,268,NA,NA,NA,57.2,NA,57.6,NA,NA,NA,1260,NA,1280,NA,NA,NA,233,NA,232,NA,NA,NA,0.276,NA,0.244,NA,NA,NA,NA,NA,5.36,NA,NA,NA,0.75,1,0.93,NA,NA,NA,NA,0.28,0.14,NA,NA,NA,18.36,5.1,5.59,NA,NA,NA,0,1,6,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689993,728838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3050040246236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984401212220748,0.161315870334254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5355,0.4508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229784,2005,NYR,2008,D784,Nyrölä,3,0,LLUS,3,0,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,0,NA,NA,NA,264,NA,275,NA,NA,NA,58.4,NA,58,NA,NA,NA,1180,NA,1290,NA,NA,NA,196,NA,219,NA,NA,NA,0.265,NA,0.295,NA,NA,NA,1.07,NA,3.3,NA,NA,NA,0.52,0.4,0.84,NA,NA,NA,0.02,0.19,0.18,NA,NA,NA,34.93,39.41,21.55,NA,NA,NA,0,0,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,65.9218,NA,69.4766,NA,NA,NA,7.3125,NA,7.496,NA,NA,NA,11.484,NA,11.807,NA,NA,NA,819169,NA,NA,NA,NA,NA,NA,NA,NA,1024260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99825745206711,0.147791278096789,6,NA,NA,0,NA,NA,NA,0,NA,NA,6,NA,NA,NA,0.5244,NA,NA,NA,NA,NA,NA,NA,NA,0.5182,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D237206,2005,KUM,2008,D206,Kummunsuo,3,1,LLS,2,3,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,1,0,NA,NA,NA,260,NA,263,NA,NA,NA,58.4,NA,59.2,NA,NA,NA,1175,NA,1300,NA,NA,NA,197,NA,239,NA,NA,NA,0.234,NA,0.229,NA,NA,NA,1.82,NA,2.88,NA,NA,NA,0,0.32,0.9,NA,NA,NA,NA,0.17,0.28,NA,NA,NA,NA,4.24,14.87,NA,NA,NA,0,0,3,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,75.2071,NA,NA,NA,NA,NA,7.7765,NA,NA,NA,NA,NA,12.3198,NA,NA,NA,NA,NA,1379018,NA,NA,NA,NA,NA,NA,NA,NA,1150796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963707380443455,0.185569900115205,7,NA,NA,3,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0.5365,NA,NA,NA,NA,NA,NA,NA,NA,0.5129,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D237232,2006,SAA,2008,D232,Saarisuo,2,1,LLS,2,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,264,262,NA,NA,NA,NA,59.2,59.1,NA,NA,NA,NA,1120,1200,NA,NA,NA,NA,184,222,NA,NA,NA,NA,0.242,0.279,NA,NA,NA,NA,2.21,3.27,NA,NA,NA,NA,0.47,0.98,NA,NA,NA,NA,0.08,0.25,NA,NA,NA,NA,17.89,23.09,NA,NA,NA,NA,0,1,NA,NA,NA,NA,14.6,14.6,NA,NA,NA,NA,71.2024,67.6583,NA,NA,NA,NA,7.2389,7.4246,NA,NA,NA,NA,12.5301,11.6086,NA,NA,NA,NA,528336,NA,NA,NA,732204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00599512839754,0.165818036808439,4,NA,6,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0.496,NA,NA,NA,0.4977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D237235,2007,KUM,2008,D235,Kummunsuo,1,0,SLUS,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,265,NA,NA,NA,NA,NA,57.1,NA,NA,NA,NA,NA,1180,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,0.289,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,24.52,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14.6,NA,NA,NA,NA,NA,71.5793,NA,NA,NA,NA,NA,7.4657,NA,NA,NA,NA,NA,12.2136,NA,NA,NA,NA,NA,1197277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99010770969002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01857909437893,0.153475658173266,10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D237258,2006,KUM,2012,D258,Kummunsuo,6,1,LLS,6,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,260,269,266,269,271,266,60,60.7,60.4,60.7,60.8,59.8,1190,1300,1310,1300,1310,1280,180,213,208,216,214,208,0.247,0.237,0.241,0.232,0.242,NA,0.834,3.9,4.3,3.7,4.08,4.32,0.6,0.81,0.92,1,0.96,0.84,0.38,0.24,0.04,0.21,0.23,0.49,24.04,5.1,15,23.02,21.93,9.22,0,0,0,0,0,15,14.6,14.6,10.5,8.9,11.5,19.4,NA,NA,83.9314,82.004,NA,68.0643,NA,NA,7.9188,7.6941,NA,7.324,NA,NA,13.5019,13.5771,NA,11.8387,1148356,NA,NA,NA,1206587,NA,NA,NA,NA,804680,NA,NA,1080872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38118919982328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98660908967145,0.149771720405133,1,NA,6,7,5,6,8,0,NA,0,0,0,0,3,0.5466,NA,NA,NA,0.5185,NA,NA,NA,NA,0.4815,NA,0.5008,NA,NA,0.5165,NA,0.5,NA,115,NA,NA,NA,115,NA,NA,NA,NA,500,NA,NA,300,NA,NA,125,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
D237276,2006,NYR,2008,D276,Nyrölä,2,0,LLUS,1,0,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,271,271,NA,NA,NA,NA,60.7,60.1,NA,NA,NA,NA,1170,1370,NA,NA,NA,NA,197,232,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,0.89,6.05,NA,NA,NA,NA,0.15,0.96,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14.6,14.6,NA,NA,NA,NA,NA,59.7388,NA,NA,NA,NA,NA,6.8134,NA,NA,NA,NA,NA,11.1693,NA,NA,NA,NA,NA,NA,NA,NA,985290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994191278395855,0.149300279601303,0,NA,0,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,0.4849,NA,NA,NA,0.4962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
